doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,chunk_id,chunk_uid,start_sent_idx,end_sent_idx,n_sentences,text
BoE_201905_transcript,20190502,transcript,Mark Carney,governor,51,answer,19,BoE_201905_transcript_19,0,6,7,"Ben, how would you like to take both of those? I mean, it's hard to do the first one because you're taking consumption away without adding anything but, what you could do, sorry, is-, I'll answer the first bit and you can do the difficult bit. What's given in the first bit, we do a forecast decomposition which is relevant to our February forecast. I think I said in my opening remarks, one of the things, I'm just going to repeat this because I'm enjoying this, our forecast was bang in line. GDP grew by as much as we expected in February 2018 to now, but the components were different, and it goes to your question. It was consumption, not consumption plus investment and trade that delivered that, and you can go back into that, I think it's about three quarters of a percentage point difference in terms of the degree of consumption. So, you can subtract that off, all things being equal in terms of contribution to growth space, and we'd end up having opened up much more space in terms of the output gap and have lower inflation if consumers had not had the circumstances that they did have."
BoE_201905_transcript,20190502,transcript,Mark Carney,governor,55,answer,20,BoE_201905_transcript_20,0,11,9,"Well, one of the-, I'm not sure which meeting is next week, G20. You know, one of the very important issues that the Japanese presidency has put on the table has been market fragmentation, particularly financial market fragmentation, but I think it holds for broader fragmentation of risks of fragmentation in the global economy. So, we have worked with that presidency and continued to work, also, in the G7 to address some of the issues that could cause that fragmentation. One of the most basic goes back to a question earlier from Phil Aldrick, which is about the level of financial market regulation. We have all worked very hard, the Japanese, ourselves, others, have worked hard to raise the standard of global financial market regulation through the G20 and now that we have achieved that standard. We need to observe and make sure others retain it but, also, it means that we can keep our markets open to each other, to the benefit of our citizens and do so in a responsible way. The second point that we have emphasised on a number of occasions, and it's a related point, which is that the issues around global trade imbalances are not going to be solved by new agreements on goods. They might be helpful to have agreements on good but, in terms of orders of magnitude, they will not materially move the needle on the scale of global trade imbalances because those countries with the largest deficits have a much stronger comparative advantage in the service sector than they do in the goods sector. The United States is the classic example of this, the United Kingdom falls into this camp as well and, so, what's particularly important, not just to reduce fragmentation but to grow global trade and have more inclusive growth, is to make progress on freer trade in services."
BoE_201905_transcript,20190502,transcript,Mark Carney,governor,58,answer,21,BoE_201905_transcript_21,0,2,2,"I think the way to answer that is this, which is that, if the economy broadly grows consistent with this forecast, performs consistent with this forecast, then this ongoing withdrawal of monetary stimulus at a limited and gradual pace is required to bring inflation sustainably to target and keep it there. Part of the economy involving consistency with the forecast is development still being consistent with, not have to deliver, but being consistent with this core conditioning assumption of a smooth transition to a form of Brexit arrangement which is something around the average."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,6,answer,0,BoE_201908_transcript_0,0,0,1,"Can you pass that on to Gary, that I've never heard of him."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,8,answer,1,BoE_201908_transcript_1,1,3,3,"The no-deal as a crystallisation of a bad economic outcome is not preferable to the possibility of a better economic outcome. As we have said, since immediately following the referendum that whatever outcome the country chooses, it is always preferable to have a transition to it and I think, again, that is consistent with the preferences, the aims of this government and consistent certainly with the aims of businesses up and down the country. You know, again, the country is, if not the most flexible, one of the most flexible economies in the world and it's supported by one of the strongest financial sectors in the world, but it is very difficult to change things over night and it's highly preferable, whatever choice is made that there is some transition to it."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,10,answer,2,BoE_201908_transcript_2,0,3,4,"Well, obviously we don't speak for the Chancellor and there have been some indications of a variety of measures that the government intends to take, there is also a signalling that there will likely be some form of fiscal event in the cause of the fall. It's obviously for the treasury, for 4 the Chancellor to specify that fiscal event and to specify the measures. Certainly, the possibility, whatever the economic outcome path that the country is on, that fiscal policy will adjust, it could provide some support to the economy. As the Bank of England, we will take that into account, we will adjust our forecasts accordingly, but, you know, there has not been a new budget, there have not been specific measures put into place yet, so we adjust once those actually happen."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,14,answer,3,BoE_201908_transcript_3,2,4,3,"First, that we have said that we will do what we can to support jobs and activity, subject to achieving the inflation target in a sustainable manner, that's what the committee has said. Individual members of the committee, myself included, have given their personal views on this in terms of the balance of risk and the balance of policy, but today, Dave, Ben and myself are here speaking on behalf of the committee and the committee has not given a collective view on that. So, it wouldn't be appropriate for me, I just refer you back to my previous testimonies and other comments from my own personal view, but that's not a committee view, if you follow, thanks."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,16,answer,4,BoE_201908_transcript_4,0,10,9,"It would be an unwelcome development for a global economy. I know that as the perceived probability of this event shift around, my incoming calls from fellow policymakers and interested observers certainly go up and the intensity of discussions that are had increase. There is obviously a lot of focus in terms of the inter-connections within the financial sectors itself through financial markets. I think there's an understanding, there's an appreciation of both the fact that in our judgement, the judgement of European authorities, that the core of the system is ready, but also this distinction between being ready and resilient doesn't mean that markets don't move and they don't move potentially quite sharply. Of course, when you get risk events, quite often correlations shift fairly substantially in ways that aren't anticipated and have knock on effects. Then, the last one, just to reinforce, I think we all recognise that multilateralism is under some strain. The global trade system is being buffeted by a series of actions, threatened actions, and this would be part of that, at least part of that narrative. A reality that businesses are dealing with and is creeping into the way businesses are thinking about how they organise themselves, particularly how they organise their supply chains. 5 So, it has effects, it would have effects beyond just my judgement and I believe in the revealed preferences of fellow policymakers beyond the GDP weighting, if you will, of the UK economy, which is considerable, but it's not the largest economy in the world."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,18,answer,5,BoE_201908_transcript_5,0,8,9,"So, reversed, both of those would have a material impact on the outlook for the UK economy. There is a substantial, and it's detailed in the report graphically, it's graphically in both senses of the world, the investment shortfall that has developed in the UK both relative to historic trends and relative to the major advanced economies. Some of that will not come back, the opportunity has been lost, but there is substantial dry powder, there is substantial opportunities, the financial sector is very strong, as I've been saying. So, we would expect a sharper acceleration with not just a deal, but a clarity about the nature of that future relationship. One of the things we've been picking up in the short term has been that this uncertainty about the future has become somewhat more entrenched in companies so the expectation, they're looking for clarity about that future relationship, not just a preservation of the current openness and trade deals do take a long time to actually negotiate. We have to get from the no-deal to deal, but then turning a deal into actual may take some time. US-China, hugely important for the global economy, without question, not just because the two largest economies, but also because the nature of those negotiations have broadened not just to issues around a bilateral imbalance, but if I can put it colloquially, the rules of the road for trade in technology trade and service. Openness to foreign direct investment, so depending, obviously everybody hopes for a resolution, hopes for a deal, but the nature of the deal and the depth and breadth of that deal if and when it comes will send a big signal about the future of global trading relationship. Therefore, for the UK would make a material difference to the outlook, which is one of the reasons why we've mentioned it."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,20,answer,6,BoE_201908_transcript_6,0,8,9,"Well, a margin of excess supply is opening up in the economy. In our forecast, it quickly is used up in the event of progress towards a deal. That's partly because monetary policy and overall financial conditions in our judgement are highly accommodative. So, once some of that uncertainty starts to dissipate, there's an acceleration of the economy and mood. Now, again, the government speaks for itself, but there are multiple reasons why there might be greater spending. It can be for social services and protection, it can be to boost productivity through infrastructure and other spending. It can be for no-deal planning, as was announced today. It can also be for contingencies in the event that the economy is weaker because of the nature of the negotiations or the adjustment to the EU relationship. In that last event, or in any of those events, what we do, obviously, Delphine, is take into account what the government decides and then we can be pretty nimble and quick and adjust policy in either direction accordingly."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,22,answer,7,BoE_201908_transcript_7,1,9,8,"I mean, the UK and Europe, there has been a fair bit of job growth in Europe, but the growth in wages and the growth in unit labour cost has been much stronger in the United Kingdom. The headline figures, whether it's from unemployment, unemployment relative to where we see the natural rate, participation rate, private sector wage growth, all of those are stronger here. Core inflation is just below target here, it's around 1% in Europe, so there are pretty substantial differences in the position that the ECB is facing and what we're facing here. Then, with respect to the United States, I'll state the obvious, but sometimes it's good to state the obvious, the Fed was on a long hiking cycle. They had tightened policy, and they are adjusting from that, and I'll just refer to the comments that they released yesterday in Chair Powell's press conference to situate the rationale for that, but they're from a position where they had tightened policy, again, where they're operating with a very tight labour market. On top of that, as we've said in the report, we have an economy that could face, or that could travel down multiple paths, quite different paths depending obviously most importantly on the relationship with the EU. At this point in time, inflation's bang on target, labour market's tight, domestic inflationary pressures are firming, and again, and I'll stop with this, you know, the intention of the government, the expressed preference of the government is to pursue a deal, and in that world, there would be some eventual limited gradual tightening of policy. The judgement of the committee, and I very much shared that, was that easing policy or tightening policy didn't make sense, keeping policy where it was did."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,24,answer,8,BoE_201908_transcript_8,0,4,5,"First and foremost, our responsibility is to make sure the system is ready for no-deal, we've done that, and we'll continue to do that. It's not we're done and we're not looking at it, but we'll continue to monitor and take additional steps as necessary. We have been asked to update our worst case scenario, disorderly Brexit scenario which the FPC has used to capitalise banks and assess the readiness of the system, and so we will deliver an updated version of that, obviously, in response to the request of the TSC for when they reconvene in September, I guess. Look, we will respond to the circumstances as they change. Ultimately, what matters is that we are deploying monetary policy in a way that's consistent with achieving the inflation target, returning inflation to target if it moves away in a sustainable fashion, and in doing so, supporting the economy while we do, and we don't need a full forecast in order to make those decisions."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,26,answer,9,BoE_201908_transcript_9,0,6,7,"Well, first, it is highly, highly unlikely, that's the first thing to recognise. There will be volatility in asset prices as the probabilities around a deal or no-deal shift, without question. We saw probably the most extreme version of this type of shock with the referendum when the market was heavily positioned in one direction. The betting odds for all the utility were a 10% or 15% probability at ten o'clock at night after the polls had closed, which gives you a sense of how much, you know, positioning was and to the extent to which one should take with a certain grain of salt, these indicators 7 of probabilities. Heavy volumes, big moves in sterling, but the market's functioned well. Now, you would expect us to take appropriate measures or be ready to take appropriate measures to ensure that that is the case, but it's highly, highly unlikely, and what one wants when you have a big economic shock, and we've learned this and we are firm believers in it, is that markets adjust. Part of the shock absorbing function here would be a change in the value of sterling, market interest rates and equities, and it's that belief in markets, that belief in the values and the institutional structure that's here, including, and this is a key point which goes back to the policy response in the event of no-deal, including a commitment to the inflation target, sustainable return to the inflation target, that also helps limit the scale of these moves."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,28,answer,10,BoE_201908_transcript_10,0,0,1,"Well, maybe, why don't I ask Ben to say a word or two about-, particularly, one of the issues, of course, and it goes to Ed's question earlier, about how can it affect households, and so first question really is, how does it layer into-, which prices move when the exchange rate moves and then beyond?"
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,33,answer,11,BoE_201908_transcript_11,0,1,2,"First is, there's an acknowledgement by the government that further steps need to be taken for the country to be prepared, including in ports' infrastructure, other aspects, border officers, others. I think there's a recognition, we referenced this in the report, that a number of our exporters, particularly small, medium-sized businesses, are not yet set up to export to a third country if Europe becomes a third country as of November 1st for the purposes of trade, URI numbers, other basic-,"
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,35,answer,12,BoE_201908_transcript_12,1,5,5,"Questions of financial sector preparedness, any day, you know, you can ask us any question. That which we oversee along with the FCA and work with the treasury, total line of sight into it. Do we know exactly how many border people they need, the progress? We track these things, or we try to track them, but this is fundamentally roles for the government. I think the announcement today is a recognition by the 8 government that more needs to be done, provision of money for those, but in terms of tracking the day- to-day progress, I just direct over you to them."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,37,answer,13,BoE_201908_transcript_13,0,5,5,"I mean, we're recognising-, first thing, we're being very clear that performance in the economy, some of the volatility in the economy is a consequence of Brexit preparations, so these are temporary factors. For example, the second quarter, likely to be a flat quarter, could be a little higher, could be a little lower, but a substantial component of the deceleration of the economy from a 0.5 in Q1 to, let's say, flat is because of the unwind of a stock-building effect. That doesn't mean run down of stock, but an unwind of that, and the fact that a number of auto manufacturers took their downtime, shut their plants literally in April instead of August because they felt that no-deal preparations were not fully there and that they were going to have downtime if there had been no-deal in April. So, that's just, you know, when we say we think there's going to be a flat Q2, it's based on analysis of things and then we show that. We give our best view of where we expect the economy to go."
BoE_201908_transcript,20190801,transcript,Mark Carney,governor,37,answer,14,BoE_201908_transcript_14,6,11,5,"It's absolutely clear, I think it's extremely difficult to dispute, that the level of uncertainty that's affecting businesses has continued to increase, it's also clear that there has been a substantial shortfall in investment as a consequence of that. It's beginning to become clear that the trade response to lower sterling has begun to fade, in part because of weaker world but in part also potentially because of the capacity constraints that are a consequence of a few years of not investing in increased capacity because you don't know whether you have the export market. We're setting policy in a way that can provide the support for the economy that it needs, we've provided a lot of support post-referendum. Fast forward to today, inflation's at 2%, unemployment's at a 44-year low. We're not saying we delivered all of the latter, but we certainly didn't get in the way of it in the face of some pretty severe headwinds."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,3,answer,0,BoE_201911_transcript_0,0,8,9,"The first thing is that what we have with an actual deal, so we never did a forecast with the previous agreement, where you're describing the previous Prime Minister's deal, because what happened was the agreement was struck with Europe and then it was voted down in Parliament in the intervening period between it being struck and our forecast, and then, as you'll recall, there were subsequent attempts in Parliament, each time voted down. So, we never were in a positon where there was a government policy that was fully credible that therefore could be put in, so we don't have an actual comparison of the two. The second thing though, and to understand the dynamics of the forecast, which your question goes to the heart of, is that the big shift between what effectively was a stylised representation of an average of Brexit deals at some point in the future, with a very smooth many year transition to it, to an actual deal that has a clear transition timeline, albeit with some option to extend, is to bring into the forecast horizon some of those transition effects. So, customs procedures are put into effect, there's the first impact potentially of some reduction in passporting, gradual building over time, and this doesn't have a big impact but gradual building over time of potential divergence of product standards. 2 So, you get actually some of the transition in the forecast period and that's the combination of deal, the biggest impact is deal reducing uncertainty, at a minimum taking off uncertainty about the possibility of no deal. So, if you remember back in August where no deal probabilities on various measures were up around a third, in some cases higher, so those probabilities are substantially down, so that's a big reduction in uncertainty. Then a path for transition balanced a bit by some of the adjustments that take place at the latter part of the forecast. What we don't have-, last point, sorry, is we only do forecasts out for the forecast period, as you know Phil. So, what we don't do is assessments of the long-term impact of this deal or any other deal"
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,5,answer,1,BoE_201911_transcript_1,1,6,5,"Well, there are always developments in government policy, whether there's an election or just a normal course. We take those as given, we adjust our forecast once policy changes and one of the advantages, as you know Ed, of Monetary Policy is it's in many respects much more nimble than fiscal or other policies and therefore we can respond with policy accordingly. There's upsides and downside risk in any forecast, one of the upside risks to this forecast would be around future fiscal policy. Again, we would take those into account not as manifestos but as actual government policy, and I'll give the one example, which is notable in here, is that the decisions in the spending round last month adds just under 0.5% to the level of GDP over the forecast. So, that's a set of actual decisions that will have a notable effect on the forecast and following the election there will be a budget at some point and then we will take that into account."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,7,answer,2,BoE_201911_transcript_2,0,5,6,"Well, the first is that's just what growth is, that's how growth is performing. It is as you mentioned and as I mentioned in the start, and we mentioned it in the report, it is growing in half the average rate of the previous three years, around 0.2%. Secondly, the biggest driver of the move in inflation are temporary factors, petrol prices are down a bit, sterling is up a bit so you get some pass through from that but then most importantly regulated water and energy prices, decisions that have been taken by Ofgem, or Ofwat and Ofgem, respectively are going to move those inflation down to around 1.25% by the spring. We would look through particularly the last of those, as you would expect. The point about potentially reinforcing the recovery is that in the event that some of the downside risk to the forecasts materialise, given the starting point of the economy that it's in a position of, in the judgement of the committee, some excess supply, so it's not operating at full potential, and given where inflation is, underlying inflation, not those temporary moves. That if we didn't see the expected reduction in uncertainty and therefore the pick-up in activity, or if importantly the global economy weren't to stabilise, as we are projecting that it will, but if those weren't to happen then there 3 may be a need to provide some reinforcement but that's not pre-committing to anything."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,9,answer,3,BoE_201911_transcript_3,0,16,14,"So, there are a few flexibilities, as you know David, which one is that there's the core timeline for concluding this arrangement, which is exactly as you just stated, by the end of next year. There is a provision under the Withdrawal Agreement that that negotiating period would be extended by up to two years, that's a mutual decision that, as you know, has to be taken by the middle of next year. There are certain things in the agreement that have been agreed up front, very importantly no tariffs, no fees, no other costs, that is agreed upfront in the combination of Withdrawal Agreement and the Political Declaration between the two sides, so some of the very important basics have been agreed there. I will note that one trade expert, Pascal Lamy, former director general of the WTO, has observed that this is a very different situation given the starting point, particularly on good standards and other aspects, and the degree of integration. He's making that point in a positive sense in terms of potential execution of an agreement. All that said, the thrust of your question is could it potentially take longer? There's flexibility in the agreement that it could take longer and is it possible that there would be some implementation period for the agreement? Most trade agreements have for some sectors some degree of implementation that takes place. So, what we have done, which is a simplified assumption and is not based on any knowledge of how this could actually transpire, is to assume that there is an orderly transition over the time horizon that customs checks come into effect, that some other impacts of that trading relationship that are likely to happen come into effect, such as some reduction in passporting and financial services, which has an impact. Some other services activity, such as legal services, which can have an impact, and then there's gradual divergence, most of which will happen beyond the forecast horizon, in terms of product standards and other standards, which is to be expected because it's not overnight that either side would instantly change those types of rules. I have to say that what you can reasonably expect is that in subsequent reports as more information becomes clearer about what's being negotiated, what's on the table and the timelines around both completing those negotiations and any implementation, there will be adjustments that could have an impact on the outer years of the forecast here. So, we've done our best given what we know and I'll finish with this, because this is what brings it back to activity over the course of the next few years, is that the extent to which the broad expectation of an orderly transition to some deep free trade agreement is the expectation of businesses and households, then we expect these types of dynamics in the economy. If that is in doubt, or becomes in doubt for whatever reason, or there's fairly profound uncertainties about the end results or timing exactly of either the nature of the agreement or the transition to it, of course that will be pulled forward into activity and we will see less of a reduction in entrenched uncertainty. To go back to the first question, in terms of we'll see less of a pickup in the economy in subsequent years and then that loops back to the predecessor question, which is around what are the implications if there isn't that dissipation of the entrenched uncertainty for Monetary Policy."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,11,answer,4,BoE_201911_transcript_4,0,6,7,"Well, you almost said all that with a straight face, Larry, at the start. Look, the commitment that I have made has been for a smooth, orderly transition both in terms of around no deal Brexit risk and that has been the work principally of the Financial Policy Committee and the PRA to get the financial system ready for any form of Brexit. Then the second element of that transition has been an orderly transition to my successor and, you know, I'm committed to do what's necessary in both cases to make sure that the hand-offs are appropriate. Look, I think it's entirely understandable that given the priority, the overwhelming priority of the Brexit negotiations and then the political process that is underway that a decision has not been made about my successor. On the other side of the election I'm sure the government, whoever is in the government, will take that decision in an orderly fashion. We'll make sure that the transition is smooth and orderly, just like our assumption in our MPR forecast. Although, I must say the transition to my successor is not relevant to the forecast."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,13,answer,5,BoE_201911_transcript_5,0,6,7,"Yes, I mean, it's as much to make the distinction between the two, by which I mean, or what the committee means, is that we had this smooth assumption which, as we've said, was based over many years. So, it was gradual shift from the current relationship to some average over a period, you know, longer than a decade, to be candid, so you just have it gradually fading into the forecast. That became increasingly untenable as an assumption, as you know. By the time we got to August we had two factors, one we're getting closer and closer to an actual Brexit date and so there was going to be some adjustment and then, of course, in August there was also substantial weight in financial markets and business thinking that there might be a no deal Brexit. So, to make a distinction we changed the adjective from 'smooth' to 'orderly' but we are presuming that the, or assuming, that it will be clear what the destination is and there'll be, as we say and as I said to David Smith, there will be an orderly transition to the new trading relationships after the day they begin to take effect. There's a distinction here, as you know, which is there's a distinction between Brexit, which is currently schedule by 31st January, if not sooner, and the point at which those new trading relationships take effect. Once the first has happened that's kind of irrevocable and the second is a more commercial adjustment to those relationships."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,15,answer,6,BoE_201911_transcript_6,0,3,4,"Yes, why don't I start and then I'll hand to Ben to expand a bit? The punchline in terms of the biggest difference between the August forecasts and the current ones is that the world is weaker and asset prices have changed, most notably UK financial conditions have tightened largely 5 because sterling has appreciated as the last response to Jill Ward, which is just the taking out of the no deal Brexit risk, largely by financial markets. There's very low weight on it at present in financial markets. So, both of those weigh on UK activity and actually that accounts for if you look across that period, the forecast period, it accounts for three quarters of the difference between the two and then what's left is a residual, it's notable but as a residual is the combination of fiscal policy and then this transition but Ben can comment."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,18,answer,7,BoE_201911_transcript_7,1,6,5,"I'm not going to weigh into the election commitments of any of the parties. I will note that, and it is picked up in the report, that if you look across the G7, and I'll refer you to page seventeen. There has been an easing fiscal policy across advanced economies as a whole. It's notable, it's material, it's part of the global forecast dynamics. I'm just going to repeat, which is what you know, which is that fiscal policy and structural policy for governments, we take those as given and then we will react to them as appropriate."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,20,answer,8,BoE_201911_transcript_8,1,7,6,"What matters is what businesses and households, and the economy think and obviously within the context of how financial market prices changes. So, uncertainty is in the eye of the beholder, that has the impact on the economy and in that circumstance we would need to make the judgement about whether to lean against that uncertainty, taking all factors into account in order to return inflation sustainably to target. Of course, what you're asking, you know, is a deep hypothetical and to some extent a tail risk but what we've laid out is a framework in terms of our thinking and what we're watching. Let me just be clear though, there's a variety of ways to measure uncertainty and none of them are perfect and so you have to look at them to some extent in the round, actually uncertainty measures in financial markets have a decent correlation-, maybe you'll want to expand on this. We have survey measures, a variety of survey measures that we produce, the DMP being one of the most useful because 6 of the scale of its coverage, also directly from our agents as well as PMI and other indicators, which the PMI's have turned out to be the less good about short-term nowcasting or forecasting but, again, taken in a sort of mosaic approach are useful in terms of understanding levels of uncertainty. Then very importantly on the household side, looking on consumer confidence measures, particularly around personal job prospects because that's where you start to see the behaviour shift in terms of activity but do you want to expand a bit?"
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,22,answer,9,BoE_201911_transcript_9,0,0,1,"Yes, just to reemphasise that last point and that's part of the new Monetary Policy Report, which I'm enjoying."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,24,answer,10,BoE_201911_transcript_10,0,0,1,"There's a whole chapter on exactly these dynamics because this is one of the key ones that's driving it, and one of the points that Ben just made, which is that it's short-term cliff edge type uncertainty which has a particularly-, what goes to your question, large effect on economic activity."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,26,answer,11,BoE_201911_transcript_11,0,5,5,"Well, what we expect in the third quarter is that, I mean, our current estimate that's detailed in the report is actually up a bit from our August estimate. So, we think growth around 0.4% on the quarterly basis, in the third quarter and then straddling into October we have it-, 0.2% is the estimate in the report, which I would note is substantially higher than the various survey measures of growth. That's detailed in the report but we think that partly because of the agent expectations, partly because of other information, we do think that growth is still running at a positive trend at the moment. I could just stop there but then I'll just refer as well to say that what the core of the forecast is what happens if this deal continues its process of being implemented, obviously it has to be ratified but then implemented, which is that pickup in growth throughout the forecast. For example, I gave you the headline numbers on growth but in business investment growth by the spring of next year is turning positive in our forecast, that's consistent with the underlined, and then accelerating from there and we start to see the payback from that."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,28,answer,12,BoE_201911_transcript_12,0,13,13,"Yes, it's a tough question to answer in the sense of there are an unusually large range of definitions of what is a global recession. So, if you take just the simple answer is to say, well, if we're looking for two quarters of negative growth, that's happened once in the past 35 years, we've both lived through it in the just immediate aftermath of the most intense phase of the Global Financial Crisis. So, it's exceedingly rare and we're at 2.9%, even with intensification of trade tensions we don't see that on the prospect. The IMF uses a definition in terms of per capita GDP growth, which getting that down into that being negative, that's, again, we're a long way from that. Quite often thresholds though are used in terms of 2.5% or 3% PPP weighted growth and we're not that far away from 2.5%. 3% used to work, that was the old shorthand when the globe was growing at 4.5%, 5% pre-Crisis as a sort of average. Now that we think the trend of global growth is somewhere around 3.5%, so we're well below that trend dipping down to 2.5%. This is where you move from what is a recession defined to what feels like one and certainly if there were another leg down in global growth we will feel that effect. We are feeling, I mean, the UK is one of the most open economies in the world and we have been feeling the effect of that global slowdown. It has been clouded somewhat by even bigger effects of domestic developments, both positively and negatively. I'll make a final point on the global situation, which is there are two factors that sometimes get underweighted. One is easy to see but it gets maybe less weight than it should, which is that the expansion is increasingly reliant on household spending and normally that doesn't persist for that long without the other drivers of growth, it's hard to drive on one engine. Secondly, and this is a more esoteric point but it's relevant, it's hard to measure but relevant, is that the uncertainties around the nature of the system, the global trading system, is yet another factor that arguably is pulling down on global equilibrium interest rates, which constrain monetary policy space, all things being equal."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,30,answer,13,BoE_201911_transcript_13,0,3,4,"Well, you know, what's relevant is the-, I mean, it's all relevant but the mass of the committee's view is that the current stance of policy is appropriate. The forecast is consistent if the economy follows a trajectory broadly consistent with the forecast, this drop in uncertainty, stabilisation of global growth, pick up from there. Some modest withdrawal of stimulus, limited, extended and at a gradual pace would be appropriate but we'll have to see. You know, these are pretty big tectonic forces operating right now where it is the global economy turning and what is the impact going to be, or what is the trajectory going to be in terms of the implementation of the agreed deal between the UK and the EU?"
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,32,answer,14,BoE_201911_transcript_14,0,3,4,"Let me put it into our own words, and what I said at the start, which is that there are growing concerns about the reordering of the rules of global commerce, so that those are where tariffs are and it's detailed in the report the sharp increase in the number of protectionist measures relative to liberalising measures that's been going on for about two years now. So, there are tariffs but it's also around questions that are beginning to develop around technology stacks, whether certain supply chains are sustainable given a variety of concerns that have come into place there. So, whether it's concentrated between the two largest economies or as a more generalised point, I think we hesitate to use the term 'endorse' but we recognise that all forms of protectionism are becoming more pervasive, 8 persistent and more damaging certainly than had been expected a few years ago. We had been flagging for a while that we felt that given what we had seen in the UK, in terms of the knock-on indirect effects on business investment, that that could happen globally and unfortunately that appears to be what we're seeing."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,34,answer,15,BoE_201911_transcript_15,1,14,12,"Look, let's go back, let's look at the two components of it. One is, I mean, the two biggest things and quite naturally the thrust of the questions have been around the Brexit deal and uncertainty, and where it could go, and the world, and to go back to Jason's question about probability of recession. When we look at the global economy we don't see the types of fundamental imbalances that are normally associated with the economy tipping into recession. So, in Dave's world, in financial markets, yes, there's pockets of leverage and things to manage but as a whole in the major economies corporates aren't over levered, households in the major economies, certainly in the UK, the US, others have worked hard and paid down debt, so they've reduced leverage. Inflationary pressures are well-contained and so there's not the usual, as they say, imbalances that normally proceed a recession. What there is is this growing concern about the nature of the system and the knock-on effect on business confidence and eventually over time that can entrench a slowdown without the investment, without the productivity, therefore the wage growth, therefore, etc. Now, we think that given the scale of monetary stimulus and improvement in financial conditions has happened over the course of the last year and it's very hard to make a call on trade policy. In fact, one is almost guaranteed these days if you have a Monetary Policy press conference that some major trade event will happen either positively or negatively right after that, so maybe we're due for a major positive trade announcement. If we don't get a material change that stops the deterioration in trade policy, if I can put it that way, the forces are there on balance that we think the world will stabilise and pick up a bit. Domestically others can make their judgements about what they think are the probabilities of the deal being put in place and implemented in an orderly fashion. We have made our judgement on that, which is an objective judgement given that it's government policy and how it would affect the economy in our judgement, provided it is implemented in an orderly way. You put those together and then you can, again, as the economy unfolds, make a judgement about the likely stance of policy."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,36,answer,16,BoE_201911_transcript_16,0,4,5,"Well, the system here, as you know Delphine, is our responsibilities are governed by statute, in fact right down to the level of why we have to have a press conference today is under statute. We have to make these decisions every ten weeks and it falls into this timeline but at a higher level the objectives of the bank are set out in statute and then the remits and the structure of our committees is set out in statute, and then the remits or the interpretation is consistent or the priorities-, 'prioritisation' 9 maybe is the best way to put it, consistent with the statute is made by the government of the day and a public remit letter which we're then charged to follow. So, it's not for us to determine what Parliament passes, how the government of the day prioritise consistent with that statute. This is what operational independence is, you're given a task and then you as best as you can manage towards that task. You should be given tools in order to also achieve that task as well."
BoE_201911_transcript,20191107,transcript,Mark Carney,governor,38,answer,17,BoE_201911_transcript_17,0,5,5,"Well, I think the second part is not in our forecast, it's not our expectation. In terms of the preparations that the Bank of England has been making have been concentrated on the financial sector and making sure that it's ready for whatever form Brexit could take, including what is now a less likely scenario, a tail risk scenario very much of a no deal Brexit and the system is ready for that. The core of the system is ready for that and it will remain ready for that. In terms of ammunition, so to speak, the MPC has, in terms of monetary ammunition, it has considerable, again, to use your term, it has considerable policy flexibility but also ammunition, if you want to term it that way, but it would be guided by achieving the inflation target. The last thing actually I should reinforce, again, in that scenario, as in all Brexit scenarios, we're governed by what the form of Brexit means for the exchange rate, for supply and demand in the economy and the sum of that."
