doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,text,sent_idx
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,"Now, why we would never-and slow growth is a factor.",3
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,"Slow productivity growth is a factor that influences the longer-run normal level of interest rates, and writing down the likely pace of productivity growth is one factor that is responsible for the downward shift in the path that you see for the federal funds rate.",4
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,That's an important reason for revising down the neutral rate.,5
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,"But now, let's go to your-the part of your question about inflation.",6
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,"In spite of having such slow growth, disappointing productivity growth, we have a labor market that last year generated an average of about 230,000 jobs a month and so far this year has been generating about 180,000 jobs a month.",7
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,"And that is a very solid pace of job growth and a pace that likely is not sustainable in the longer run, although we've been pleased to see people come back in the labor market.",8
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,So it certainly is sustainable for some further amount of time.,9
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,"But I think what ultimately drives inflation, both wage and price growth, is that tightness in the labor market and pressure on resource utilization.",10
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,And the sad fact is that we are getting that healthy pace of job market growth with very slow growth in output.,11
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,So this is-I don't think it bears on the inflation outlook.,12
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,"It has prompted a downward shift in the projected path for the neutral and actual federal funds rate, but it is a huge concern because slow productivity growth ultimately means slow growth in living standards.",13
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,31,answer,And that's a big concern that policymakers should be focused on.,14
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,33,answer,"So, as I mentioned, we are going to be focusing on compliance risk management and board oversight not only at Wells, but also across bank holding companies.",0
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,33,answer,"Of course, consumer issues and issues that involve harm of consumers can become safety and soundness issues.",1
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,33,answer,"And if there was-at least one of the lessons from the financial crisis, I think, is that abuses of consumers of the sort that we see-saw in subprime lending ultimately did become-become safety and soundness issues.",2
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,33,answer,"And so, of course, we need to have that concern, and we'll focus there.",3
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,33,answer,I think-I can't really at this point give you specifics beyond that.,4
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,35,answer,So we have a system that Congress did set up in the Federal Reserve Act in which the governance of the Reserve Banks involves banks contributing capital and serving on the boards of directors.,0
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,35,answer,"We have long recognized inside the Federal Reserve that when we're charged with supervision of banks, having bankers involved in that obviously presents conflict of interest.",1
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,35,answer,"And we have put in place very strong measures to ensure that those conflicts of interest are not allowed to play out in any-in any way, that bankers are not allowed to be involved in supervision.",2
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,35,answer,"Dodd-Frank changed the arrangement so that only the Class B and C, or nonbanking, directors can participate in the selection of the president as well.",3
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,35,answer,"So I think-I want to make sure the public has confidence that, in spite of the fact that we do have this banker involvement in our boards of directors, that it is not giving rise to any conflicts in our actual conduct of policy.",4
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,35,answer,"Now, that setup-if that setup is changed, it raises which-it's up to Congress to decide what to do here.",5
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,35,answer,"It raises complex issues about the governance-the whole governance arrangement in the Reserve Banks in the Federal Reserve, and I would simply caution that if that is looked at, as Congress is entitled to do, that they think through carefully what the ramifications of making changes would be.",6
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"So I think the notion that monetary policy operates with long and variable lags-that statement is due to Milton Friedman, and it is one of the essential things to understand about monetary policy, and it has not fundamentally changed at all.",0
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"And that is why I believe we have to be forward looking, and I'm not in favor of a ""whites of their eyes"" sort of approach.",1
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,But the global economy and the U.S. economy have changed a lot.,3
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"Many of the-those of us sitting around the table, we learned the lesson that if policy is not forward looking, that inflation can pick up to highly undesirable levels, that inflation expectations can be dislodged upward, and the consequence of that can be that, endemically, higher inflation takes place, which-it is very costly to reduce.",5
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,And absolutely none of us want to relive an episode like that.,6
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"And so I believe, and my colleagues, that it is important to be forward looking.",7
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"But the structure of the economy changes, things do change.",9
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"The nature of the inflation process has changed, I think, significantly since the bad days of the '70s when the Fed had to face this chronic high-inflation problem.",10
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"We've seen inflation respond less to the economy, to movements in the unemployment rate-that's sometimes said, ""The Phillips curve has become flatter.""",11
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"Inflation expectations appear to be better anchored, and perhaps that's been a result of a long period of low and stable inflation.",14
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"And, in addition, we have to be attentive to the fact there we've now had a long period in which inflation is actually undershooting our 2 percent objective.",17
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,And we see some signs that I-we conclude inflation expectations are reasonably well anchored at 2 percent.,18
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"But we are seeing signs suggesting possible slippage there, and we're a long way from being-facing the problems that Japan faces.",19
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"But there always a remi-should be a reminder to us that we also would not want to find ourselves in a period where inflation is chronically low-running below our objective, inflation expectations are slipping.",20
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"And with a low neutral rate, that becomes more important.",21
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,37,answer,"So things are changed, but the principle of ""forward looking"" absolutely holds.",22
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,39,answer,"Well, I do think job training and job skills are important.",0
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,39,answer,"And we do work in community development, trying to-in the local communities where the Reserve Banks operate, to try to foster broader understanding of what kinds of programs work and how community organizations in state and local governments can put in place programs that will be helpful.",1
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,39,answer,I've recently visited a program that was very impressive in Philadelphia.,2
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,39,answer,So I do believe it's possible to design programs that will help people overcome obstacles in getting jobs that are available.,4
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,39,answer,"But I definitely think that, you know, while we can play some role in facilitating understanding of what works and what doesn't work that can be helpful, it's certainly worthwhile for policymakers at the federal level, at state and local levels, to be focusing on this, because I think it is an area that would be helpful in making progress.",5
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,41,answer,So I think we have seen some modest pickup in wage growth.,0
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,41,answer,It's running a little bit higher than it was over the last two years by a number of important measures.,1
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,41,answer,"I think the Census report was encouraging, showing that there are income gains, both because of more jobs and higher-paying jobs, and that that's occurring throughout the income distribution.",3
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,41,answer,"But I do expect-we expect the unemployment rate to decline further, we expect labor market conditions to continue to improve.",5
FOMCpresconf20160921,20160921,presconf,CHAIR YELLEN,chair,41,answer,"And my hope and expectation is that we will see some further pickup in wage growth, and that it will be broadly beneficial to American households.",6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,2,answer,"Well, I would like to emphasize that this is a very modest adjustment in the path of the federal funds rate and involves changes by only, you know, some of, you know, some of the participants.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,2,answer,"So in thinking about the paths and the revisions, there are a number of factors that were taken into account by participants.",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,2,answer,"The unemployment rate is perhaps a touch, as I said, a touch lower than previously; you've seen some modest downward revisions in that- in that projection.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,2,answer,"For this year, there was a slight upward revision to inflation, and some of the participants, but not all of the participants, did incorporate some assumption of a change in fiscal policy into their projections.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,2,answer,"And that may have been a factor that was one of several that occasioned these shifts, but I want to emphasize that these-the shifts that you see here are really very tiny.",4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,4,answer,"So the statement that I made, that it would be useful to increase the productive capacity of the economy, reflects my concern that productivity growth has been very low.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,4,answer,It's the ultimate determination of the evolution of living standards.,1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,4,answer,"Policies that would improve productivity growth would include policy changes that enhance education, training, workforce development; policies that spur either private or public investment to enhance the quality of capital in the United States that workers have to work with; and policies that spur innovation or competition or the formation of new firms.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,4,answer,"I don't think there's anything that I could say in general about what tax policy would do, but that-and I really can't tell you what the Fed's response would be to any policy changes that are put into effect.",5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,4,answer,I wouldn't want to speculate until I were more certain of the details and how they would affect the likely course of the economy.,6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,6,answer,"I-you know, it's something I really just can't generalize about because, while it would be desirable to have tax policies that do increase the productive capacity of the economy, an increase in the pace of productivity change is one of the factors that does affect the economy's neutral rate.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,6,answer,"As we have been saying, we estimate that the value of the neutral federal funds rate is quite low-has-and one of the reasons for that is slow productivity growth.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,6,answer,And so it's very hard to generalize about it because it could affect that neutral rate.,3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,8,answer,So let me say that our decision to raise rates is-should certainly be understood as a reflection of the confidence we have in the progress the economy has made and our judgment that that progress will continue.,0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,8,answer,So it is a vote of confidence in the economy.,2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,8,answer,"As you know, this was a decision that was well anticipated in markets, and I think it will have relatively small effect on market rates.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,8,answer,"It could boost very slightly some short-term interest rates that could have an effect on borrowing costs that are linked to them, but, overall, I think that households and firms will see very modest changes from this decision.",4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,8,answer,"But, certainly, it's important for households and businesses to understand that my colleagues and I have judged the course of the U.S. economy to be strong, that we're making progress toward our inflation and unemployment goals.",5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,8,answer,"We have a strong labor market, and we have a resilient economy.",6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,So I would agree that-and as we said in our statement-policy remains accommodative.,0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,"As I've emphasized and said in the statement, we currently judge the neutral level of the federal funds rate to be pretty low.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,The Committee projects-at least the median projection shows a very modest undershoot of estimates of the longer-run normal rate of unemployment.,5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,"The median unemployment rate here gets down to 4½ percent, which is just a few tenths below the estimated longer-run normal level of the unemployment rate.",6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,And we think that that's appropriate because we want inflation to rise to our 2 percent objective in a timely fashion.,7
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,So there is not a substantial undershoot of the natural rate of unemployment.,8
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,"We're not seeing evidence in labor markets of very substantial upward pressures on labor that could signify extreme shortages of labor that could propel inflation higher in a very rapid way, and inflation is still operating below our objective.",9
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,So I do not judge that we are behind the curve.,10
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,I've-my judgment is that we're on a good path to reaching our objectives.,11
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,We recognize that there are many sources of uncertainty affecting the outlook.,13
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,10,answer,"And we will have to adjust our thinking as things evolve, as conditions-conditions evolve, and we learn more about economic policy changes that could affect the outlook.",14
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,"Well, I believe my predecessor and I called for fiscal stimulus when the unemployment rate was substantially higher than it is now.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,"So, with a 4. percent unemployment and a solid labor market, there may be some additional slack in labor markets, but I would judge that the degree of slack has diminished.",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,So I would say at this point that fiscal policy is not obviously needed to provide stimulus to help us get back to full employment.,2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,"But, nevertheless, let me be careful that I am not trying to provide advice to the new Administration or to Congress as to what is the appropriate stance of policy.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,There are many considerations that Congress needs to take account of and many bases for justifying changing fiscal policy.,4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,"I've continued to highlight the importance of spurring productivity growth, that I think that would be something that's beneficial for the economy.",5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,"Of course, it's also important for Congress to take account of the fact that, as our population ages, that the debt-to-GDP ratio is projected to rise, and that needs to continue to be taken into account.",6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,12,answer,And so there are many factors that I think should enter into such decisions.,7
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,"So I want to be clear that what I said in that speech in Boston is that an important research question is whether or not, in an economy with a very strong labor market, there might be changes that took place that permanently raised the labor force participation, training, and other things of the labor-of the labor force that would be positives for the productive potential of our economy on a long-lasting basis.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,I never said that I favor running a high-pressure economy.,1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,"And, you know, as you can see in the SEP projections of the participants-and this has long been true not just in this forecast, but in earlier ones as well-you see a modest undershooting.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,"The under-unemployment rate is projected to modestly undershoot, for several years, levels that are deemed to be normal in the longer run.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,That's an appropriate policy purely on the grounds that inflation is running below our objective.,4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,"And while we don't want to overshoot our 2 percent objective, we also don't want a persistent undershoot of our 2 percent objective, and that does involve a labor market that may succeed in attracting more people off the sidelines into the labor market.",5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,It's something we will see as we examine experience over the next couple of years.,6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,14,answer,"But I do want to make clear that I have not recommended running a ""hot"" economy as some sort of experiment.",8
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,16,answer,"Well, I'm not going to offer the incoming President advice about how to conduct himself in policy.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,16,answer,I'm a strong believer in the independence of the Fed.,1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,16,answer,"We have been given the independence by Congress to make decisions about monetary policy in pursuit of our dual-mandate objectives of maximum employment and inflation, and that is what I intend to stay focused on.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,18,answer,So we have been-our staff have been in touch with the Trump transition team.,0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,18,answer,"And we, of course, share the objective that the whole government has to work constructively to ensure a smooth transition.",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,18,answer,"I've not been in touch beyond that, and it's not something that I would expect.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,"So, okay, on financial regulation, I feel that we lived through a devastating financial crisis that took a huge toll on our economy.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,And most members of Congress and the public came away from that experience feeling that it was important to take a set of steps that would result in a safer and stronger financial system.,3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,That has been our mission since the financial crisis for the last six or seven years.,5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,"I think it's very important that we have reduced the odds that a systemically important firm could fail by requiring higher capital, higher liquidity, by performing stress tests that provide us another way of ensuring that the firms we count on to supply credit to households and businesses would be able to go on doing that even in the face of a severely adverse shock.",7
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,The firms-the largest firms have a great deal more capital than they did before the crisis.,8
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,We have placed the toughest regulations on those firms that are systemically important.,10
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,"I would advise that-and we have been trying to do this-that it's important to look for ways to relieve regulatory burden on community banks and smaller institutions, to tailor regulation so that it's appropriate for the systemic risk profile of the particular institutions.",11
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,"I think there was broad agreement also that we should end ""too big to fail,"" and that means not only reducing the odds of the failure of a systemically important institution, but also making sure that, should such a firm fail, that it could be resolved in an orderly way.",12
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,"And the living wills process has been about that, and I think we've made considerable progress in making sure that the largest and most systemic firms conduct their businesses in a day-to-day way with some thought about-with important thinking in place about whether or not the way they are conducting their business would aid resolution in the event that they encountered a severe negative shock.",13
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,"So this is progress, I would say, it's very important not to roll back.",14
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,"There may be some changes that could be made, and we've suggested a few, like eliminating the burden of compliance with the Volcker rule, or incentive compensation, regulations for smaller banks, or modestly raising the threshold for banks that are subject to enhanced prudential supervision.",15
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,22,answer,But I would urge that it's important to keep this in place.,16
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,So we did discuss these topics in our meeting today.,0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,I would simply summarize by saying that all the FOMC participants recognize that there is considerable uncertainty about how economic policies may change and what effect they will have on the economy.,1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,"And in so far as that will affect monetary policy, of course we will have to factor those policies along with many other things, including the global environment and oil prices and other matters.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,We will have to factor that into our outlook and figure out what is an appropriate response.,3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,"But we're operating under a cloud of uncertainty at the moment, and we have time to wait to see what changes occur and to factor those into our decisionmaking as we gain greater clarity.",4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,So I see the market moves as implicit forecasts about what impact these policies are likely to have on the economy.,6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,"The changes-the financial market changes that you described, particularly the increase in stock prices, the increase in longer-term rates, and the strengthening of the dollar, suggest that many market participants anticipate expansionary fiscal policies that would raise interest rates somewhat in the United States relative to abroad and would cause a strengthening in the dollar.",7
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,"But market participants were uncertain too, and I would expect changes in our understanding of what is going to happen to also affect market prices in financial markets as we move forward.",8
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,24,answer,"Wondering about slack, when do you think the slack in the labor market will have worked its way through so we're no longer talking about it at press conferences and it's not such a big issue?",11
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,25,answer,So this is not something that it's possible to judge precisely.,0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,25,answer,My colleagues write down their best estimates of a normal longer-run unemployment rate.,1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,25,answer,"The median stands at 4. percent, so we're close, possibly-the unemployment rate right now is ever so slightly below, but in the neighborhood.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,25,answer,"If we look at larger, broader measures of slack, like the U-6 measure that includes involuntary part-time employment and those who are marginally attached to the labor force, they're slightly higher than pre-recession levels, but they've come down considerably.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,25,answer,"We look at a broad array of indicators of the labor market, and if you look at job openings or the hires rate or the quits rate or difficulty of hiring workers as reported in business surveys, you know, I would say the labor market looks a lot like the way it did before the recession, that it's-we're roughly comparable to 2007 levels when we thought the, you know, there was a normal amount of slack in the labor market.",4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,25,answer,The labor market was in the vicinity of maximum employment.,5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,27,answer,So I guess the way I think about it is that I was confirmed by the Senate to a four-year term.,0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,27,answer,"The term of the Fed Chair was not meant to coincide with that of the President, and there were good reasons for that, too.",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,27,answer,And so I do intend to serve out my four-year term.,3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,27,answer,"I, you know, I recognize I might or might not be reappointed.",5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,27,answer,"It's a decision that I don't have to make and don't, you know, don't have thoughts on at this time.",6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,27,answer,"And, as you said, I recognize too that I could stay on as a Board member, and that's a decision for another day.",7
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,29,answer,"So, you know, I really don't want to comment on the level of stock prices.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,29,answer,"They may have been boosted by expectations about tax policy; possible cuts in corporate tax rates that have been much discussed; or by expectations about growth, possible reductions, and downside risk to the economy.",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,29,answer,"But, you know, these are things that market participants are trying to view, along with the likely path of-paths of interest rates, and I think all of that factors into movements and stock valuations.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,29,answer,But I don't-I don't want to offer a view as to whether they're appropriate.,3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,31,answer,"Well, I think rates of return in the stock market relative to- remember that the level of interest rates is low, and, taking that into account, I believe it's fair to say that they remain within normal ranges.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,33,answer,"Well, there have been many ways in which there have been compliance failures at large organizations, and you've seen a series of enforcement actions by the banking regulators over a range of practices that suggests some breakdown of compliance or culture, whether it involves violations of sanctions or foreign exchange or LIBOR or other matters.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,33,answer,"So this is something that we've discussed and emphasized, the importance of a culture of compliance.",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,33,answer,"We've already begun this year, broadly, of compliance and management of compliance risk in the largest corporations.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,33,answer,And the failings that we have seen in a number of institutions suggest there is certainly room for improvement.,5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,"Well, I want to make clear what I said and what I didn't say.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,"One of the things we've learned from our financial crisis and from a series of financial crises in history and around the globe is that, very commonly, when the economy takes a hit and falls into a recession, that productivity doesn't pick up to pre-recession levels and that there looks like there is a permanent hit to the path of potential output for the economy, which is called ""hysteresis.""",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,And I raised the question as to whether or not this might operate in the opposite direction as well.,2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,"We have seen quite a few people who lost their jobs during the Great Recession drop out of the labor force and, you know, lose their ties and become discouraged and not reenter.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,And I raised the question as to whether or not hysteresis could operate in the opposite direction.,4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,"And that was a research question for economists to see if there is any evidence, because it could be important in determining policy.",5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,But I didn't-I didn't draw any policy conclusions from that.,6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,"And, as I indicated, I think the path that you see-that the Committee has laid out in a tentative way that involves a modest degree of undershooting of normal longer-run levels of unemployment going down to around 4½ percent would remain for a couple of years-might provide some insight.",7
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,35,answer,So I was not recommending a substantially easier policy in order to test that hypothesis.,8
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,37,answer,"It's not a prerequisite, but we do try to explain our evolving views as clearly as we can.",0
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,37,answer,"It's important for market participants to have a sense of how we think about the economy and the appropriate path of policy, to look at incoming data, and to form their own judgments as to whether or not changes in policy would be appropriate.",1
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,37,answer,"And while it's not a prerequisite, if we're in good sync in terms of explaining what goes into our policy judgments, it's not surprising that it would often be true that moves are well anticipated by the market.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,37,answer,"As I said, in thinking about today's move, we've indicated that we thought we were making progress on our objectives.",3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,37,answer,I think anyone looking at incoming data can clearly see that we have enjoyed further progress both in the labor market and on inflation.,5
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,37,answer,"And, therefore, there are good reasons why the market should have anticipated a moved today.",6
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,39,answer,"I haven't weighed in on either fiscal policy, specifics of evaluating policies.",2
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,39,answer,I'm not going to weigh in either on the details of particular trade policies.,3
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,39,answer,"But, more generally, I'd say, you asked me about manufacturing.",4
FOMCpresconf20161214,20161214,presconf,CHAIR YELLEN,chair,39,answer,There were a lot of manufacturing jobs lost over a long period of time and particularly after-during the Great Recession.,5
